subject,predicate,object
Snow_crab_legs_only_frozen__,recommendedFor,Cholestasis__Extrahepatic
Yogurt_plain_whole_milk,recommendedFor,Urinary_Bladder_Diseases
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Sinus_Arrest__Cardiac
Flour_soy_fullfat,recommendedFor,Heart_Defects__Congenital
Tomato_paste_canned_without_salt_added,recommendedFor,Tachycardia
Beef_short_loin_porterhouse_steak_separable_lean_only_trimmed_to_18_fat_select_raw,highIn,Protein
Beef_ground_90_lean_meat__10_fat_raw,recommendedFor,Teratozoospermia
Cheese_provolone_sliced,recommendedFor,Heart_Diseases
Blackeye_pea_dry,recommendedFor,Diarrhea
Lentils_dry,recommendedFor,Pain
Yogurt_Greek_plain_nonfat,recommendedFor,Hypoparathyroidism
Beans_Dry_Cranberry_0_moisture,highIn,Calcium
Beans_Dry_Brown_0_moisture,recommendedFor,Periodontitis
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Tachycardia
Flour_oat_whole_grain,recommendedFor,Disease_Models__Animal
Crustaceans_crab_blue_swimming_lump_pasteurized_refrigerated,recommendedFor,Nerve_Compression_Syndromes
Beef_top_sirloin_steak_raw,recommendedFor,Insulin_Resistance
Lamb_ground_raw,22-rdf-syntax-ns#type,Food
Flour_soy_defatted,recommendedFor,Movement_Disorders
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Disease_Progression
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Diabetic_Ketoacidosis
Beans_Dry_Carioca_0_moisture,recommendedFor,Torsades_de_Pointes
Cheese_swiss,recommendedFor,Sinus_Arrest__Cardiac
Flour_rice_glutinous,22-rdf-syntax-ns#type,Food
Beet_greens_raw,recommendedFor,Hemorrhage
Beef_short_loin_porterhouse_steak_separable_lean_only_trimmed_to_18_fat_select_raw,recommendedFor,Cardiotoxicity
Beans_Dry_Cranberry_0_moisture,recommendedFor,Cell_Transformation__Neoplastic
Beans_Dry_Cranberry_0_moisture,recommendedFor,Necrosis
Cheese_provolone_sliced,recommendedFor,Ventricular_Dysfunction__Left
Arugula_baby_raw,recommendedFor,Peptic_Ulcer
Restaurant_Latino_pupusas_con_frijoles_pupusas_bean,highIn,Carbohydrate
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Stomach_Ulcer
Flour_almond,recommendedFor,Insulin_Resistance
Flour_soy_fullfat,highIn,Potassium
Beans_Dry_Carioca_0_moisture,highIn,Potassium
Nuts_cashew_nuts_raw,recommendedFor,Cell_Transformation__Neoplastic
Sorghum_whole_grain_white_dry_raw,recommendedFor,Hypertension
Beans_Dry_Flor_de_Mayo_0_moisture,recommendedFor,Tachycardia__Ventricular
Nuts_cashew_nuts_raw,recommendedFor,Necrosis
Millet_whole_grain,recommendedFor,Cholestasis
Millet_whole_grain,recommendedFor,Atrial_Fibrillation
Chia_seeds_dry_raw,recommendedFor,Hyperkinesis
Applesauce_unsweetened_with_added_vitamin_C,highIn,Vitamin_C
Egg_white_dried,recommendedFor,Rhabdomyolysis
Beans_Dry_Navy_0_moisture,recommendedFor,Hypoparathyroidism
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Seizures
Fish_pollock_raw,recommendedFor,Acute_Kidney_Injury
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Diabetes_Mellitus
Egg_yolk_raw_frozen_pasteurized,recommendedFor,Protein_Deficiency
Nuts_pine_nuts_raw,recommendedFor,Prostatic_Neoplasms
Nuts_brazilnuts_raw,recommendedFor,Lung_Injury
Beans_cannellini_dry,recommendedFor,Weight_Gain
Nuts_walnuts_English_halves_raw,recommendedFor,Anemia__Iron_Deficiency
Cheese_swiss,recommendedFor,Cardiotoxicity
Nuts_brazilnuts_raw,recommendedFor,Developmental_Disabilities
Flour_soy_defatted,recommendedFor,Inflammation
Yogurt_Greek_strawberry_nonfat,recommendedFor,Hypocalcemia
Nuts_almonds_whole_raw,recommendedFor,Migraine_Disorders
Fish_tuna_light_canned_in_water_drained_solids,recommendedFor,Arthralgia
Cheese_parmesan_grated,recommendedFor,Protein_Deficiency
Tomato_paste_canned_without_salt_added,recommendedFor,Arrhythmias__Cardiac
Beef_short_loin_tbone_steak_bonein_separable_lean_only_trimmed_to_18_fat_choice_cooked_grilled,highIn,Zinc
Cheese_swiss,recommendedFor,Stomach_Ulcer
Beans_Dry_Navy_0_moisture,recommendedFor,Hypokalemia
Beans_Dry_Cranberry_0_moisture,recommendedFor,Nephrolithiasis
Beef_round_top_round_roast_boneless_separable_lean_only_trimmed_to_0_fat_select_raw,recommendedFor,Acrodermatitis
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Brain_Injuries
Sesame_butter_creamy,recommendedFor,Prostatic_Neoplasms
Egg_yolk_dried,recommendedFor,Heart_Diseases
Cream_cheese_full_fat_block,predictedFor,Chemical_and_Drug_Induced_Liver_Injury
Swordfish_frozen_wild_caught,recommendedFor,Kidney_Diseases
Beans_Dry_Flor_de_Mayo_0_moisture,recommendedFor,Acute_Kidney_Injury
Lamb_ground_raw,recommendedFor,Diabetic_Cardiomyopathies
Cheese_parmesan_grated_refrigerated,recommendedFor,Diabetes_Mellitus
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Arrhythmias__Cardiac
Flour_coconut,recommendedFor,Tachycardia__Ectopic_Atrial
Beans_Dry_Dark_Red_Kidney_0_moisture,recommendedFor,Migraine_Disorders
Nuts_walnuts_English_halves_raw,recommendedFor,Glioma
Beef_flank_steak_boneless_choice_raw,recommendedFor,Gastrointestinal_Diseases
Flour_soy_defatted,recommendedFor,Water_Electrolyte_Imbalance
Beans_Dry_Brown_0_moisture,highIn,Potassium
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Nephrocalcinosis
Sodium,worsensWith,Hypertension
Oats_whole_grain_rolled_old_fashioned,recommendedFor,Teratozoospermia
Nuts_walnuts_English_halves_raw,highIn,Vitamin_B6
Millet_whole_grain,recommendedFor,Hyperalgesia
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Testicular_Diseases
Cheese_monterey_jack_solid,highIn,Sodium
Cabbage_bok_choy_raw,highIn,Folate
Egg_yolk_dried,recommendedFor,Ventricular_Dysfunction__Left
Egg_yolk_dried,recommendedFor,Basal_Cell_Nevus_Syndrome
Flour_spelt_whole_grain,recommendedFor,Anemia__Iron_Deficiency
Beans_Dry_Cranberry_0_moisture,recommendedFor,Fasciculation
Soy_milk_sweetened_plain_refrigerated,recommendedFor,Hypertrophy
Cheese_cotija_solid,recommendedFor,Carcinoma__Squamous_Cell
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Peptic_Ulcer
Farro_pearled_dry_raw,recommendedFor,Magnesium_Deficiency
Vitamin_D,treats,Mental_Disorders
Cheese_feta_whole_milk_crumbled,recommendedFor,Kidney_Diseases__Cystic
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Tachycardia__Supraventricular
Beans_Dry_Black_0_moisture,recommendedFor,Teratozoospermia
Flour_almond,recommendedFor,Colitis
Seeds_sunflower_seed_kernel_raw,recommendedFor,Protein_Deficiency
Nuts_pecans_halves_raw,highIn,Zinc
Turkey_ground_93_lean_7_fat_panbroiled_crumbles,recommendedFor,Diabetic_Cardiomyopathies
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Renal_Insufficiency
Flour_spelt_whole_grain,recommendedFor,Glioma
Beef_ground_90_lean_meat__10_fat_raw,recommendedFor,Esophageal_Neoplasms
Pork_cured_bacon_cooked_restaurant,recommendedFor,Muscular_Diseases
Blackeye_pea_dry,recommendedFor,Cholestasis
Blackeye_pea_dry,recommendedFor,Atrial_Fibrillation
Cheese_queso_fresco_solid,recommendedFor,Periodontitis
Buttermilk_low_fat,recommendedFor,Renal_Insufficiency
Sausage_pork_chorizo_link_or_ground_cooked_panfried,recommendedFor,Cholestasis
Potatoes_russet_without_skin_raw,recommendedFor,Water_Electrolyte_Imbalance
Fish_salmon_Atlantic_farm_raised_raw,recommendedFor,Muscle_Weakness
Oats_whole_grain_steel_cut,recommendedFor,Substance_Withdrawal_Syndrome
Beef_round_top_round_roast_boneless_separable_lean_only_trimmed_to_0_fat_select_raw,recommendedFor,Major_Depressive_Disorder
Cheese_cotija_solid,recommendedFor,Splenic_Diseases
Flour_oat_whole_grain,highIn,Zinc
Sorghum_bran_white_unenriched_dry_raw,recommendedFor,Arthralgia
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Heart_Diseases
Lentils_dry,recommendedFor,Autistic_Disorder
Flour_soy_fullfat,recommendedFor,Hyperkinesis
Flour_almond,recommendedFor,Arthralgia
Beef_round_top_round_boneless_choice_raw,recommendedFor,Chemical_and_Drug_Induced_Liver_Injury
Tomato_paste_canned_without_salt_added,recommendedFor,Tremor
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Coronary_Vasospasm
Beans_Dry_Black_0_moisture,recommendedFor,Hyperplasia
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Esophageal_Neoplasms
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Insulin_Resistance
Cheese_cheddar,recommendedFor,Weight_Gain
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Nerve_Compression_Syndromes
Flour_soy_defatted,recommendedFor,Rhabdomyolysis
Sorghum_flour_white_pearled_unenriched_dry_raw,highIn,Carbohydrate
Oats_whole_grain_rolled_old_fashioned,recommendedFor,Atherosclerosis
Figs_dried_uncooked,recommendedFor,Movement_Disorders
Arugula_baby_raw,recommendedFor,Bradycardia
Corn_flour_masa_harina_white_or_yellow_dry_raw,recommendedFor,Atrial_Fibrillation
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Tremor
Beans_Dry_Black_0_moisture,recommendedFor,Polyradiculopathy
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Pain
Flaxseed_ground,recommendedFor,Paralysis
Beans_Dry_Carioca_0_moisture,recommendedFor,Fever
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Ventricular_Dysfunction__Left
Beans_cannellini_dry,recommendedFor,Sinus_Arrest__Cardiac
Fish_tuna_light_canned_in_water_drained_solids,22-rdf-syntax-ns#type,Food
Beans_Dry_Pinto_0_moisture,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Cheese_parmesan_grated_refrigerated,recommendedFor,Heart_Diseases
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Muscular_Diseases
Egg_whole_dried,recommendedFor,Tachycardia__Ectopic_Atrial
Beans_Dry_Dark_Red_Kidney_0_moisture,recommendedFor,Parasomnias
Lentils_dry,recommendedFor,Hyperlipidemias
Cheese_pasteurized_process_American_vitamin_D_fortified,recommendedFor,Multiple_Sclerosis
Snow_crab_legs_only_frozen__,recommendedFor,Leukemia
Cheese_swiss,recommendedFor,Insulin_Resistance
Beans_Dry_Small_Red_0_moisture,recommendedFor,Cardiovascular_Diseases
Beans_Dry_Cranberry_0_moisture,recommendedFor,Hyperglycemia
Beans_Dry_Black_0_moisture,recommendedFor,Atherosclerosis
Rice_red_unenriched_dry_raw,recommendedFor,Magnesium_Deficiency
Scallops_bay_Patagonian_frozen_wild_caught,recommendedFor,Pain
Beans_Dry_Small_Red_0_moisture,recommendedFor,Hepatolenticular_Degeneration
Nuts_almonds_whole_raw,recommendedFor,Proteinuria
Beef_ribeye_steak_boneless_choice_raw,recommendedFor,Acrodermatitis
Blackeye_pea_dry,recommendedFor,Disease_Progression
Farro_pearled_dry_raw,recommendedFor,Diarrhea
Cheese_parmesan_grated_refrigerated,recommendedFor,Ventricular_Dysfunction__Left
Nuts_cashew_nuts_raw,recommendedFor,Hyperglycemia
Peanuts_raw,recommendedFor,Inflammation
Khorasan_grain_dry_raw,recommendedFor,Liver_Diseases
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Muscle_Cramp
Einkorn_grain_dry_raw,recommendedFor,Prenatal_Injuries
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Carcinoma__Squamous_Cell
Beans_cannellini_dry,recommendedFor,Stomach_Ulcer
Potatoes_gold_without_skin_raw,recommendedFor,Hypomagnesemia_primary
Corn_flour_masa_harina_white_or_yellow_dry_raw,recommendedFor,Hyperalgesia
Cheese_provolone_sliced,recommendedFor,Hypoparathyroidism
Bulgur_dry_raw,recommendedFor,Pain
Egg_yolk_raw_frozen_pasteurized,recommendedFor,Hepatomegaly
Potatoes_russet_without_skin_raw,recommendedFor,Rhabdomyolysis
Beef_short_loin_tbone_steak_bonein_separable_lean_only_trimmed_to_18_fat_choice_cooked_grilled,recommendedFor,Chemical_and_Drug_Induced_Liver_Injury
Cheese_cotija_solid,recommendedFor,Kidney_Diseases__Cystic
Crustaceans_crab_blue_swimming_lump_pasteurized_refrigerated,highIn,Protein
Cheese_American_restaurant,recommendedFor,Heart_Diseases
Peanut_butter_creamy,recommendedFor,Multiple_Myeloma
Fish_pollock_raw,recommendedFor,Kidney_Diseases
Anchovies_canned_in_olive_oil_with_salt_drained,highIn,Iron
Cream_sour_full_fat,recommendedFor,Osteoporosis__Postmenopausal
Corn_flour_masa_harina_white_or_yellow_dry_raw,recommendedFor,Rickets
Flour_coconut,predictedFor,Rickets
Turkey_ground_93_lean_7_fat_raw,recommendedFor,Acute_Kidney_Injury
Vitamin_D,treats,Urinary_Bladder_Diseases
Flour_coconut,recommendedFor,Heart_Failure
Cream_cheese_full_fat_block,recommendedFor,Osteoporosis
Egg_white_dried,highIn,Magnesium
Beef_loin_top_loin_steak_boneless_lipon_separable_lean_only_trimmed_to_18_fat_choice_raw,recommendedFor,Hepatomegaly
Squash_pie_pumpkin_peeled_seeded_raw,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Bradycardia
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Colitis
Vitamin_D,treats,Prostatic_Neoplasms
Milk_lowfat_fluid_1_milkfat_with_added_vitamin_A_and_vitamin_D,recommendedFor,Peptic_Ulcer
Nuts_brazilnuts_raw,highIn,Potassium
Beans_cannellini_dry,recommendedFor,Brain_Injuries
Crustaceans_crab_blue_swimming_lump_pasteurized_refrigerated,recommendedFor,Cardiotoxicity
Buttermilk_low_fat,recommendedFor,Weight_Gain
Arugula_baby_raw,recommendedFor,Nephrolithiasis
Bread_white_commercially_prepared,recommendedFor,Periodontitis
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Splenic_Diseases
Bread_wholewheat_commercially_prepared,recommendedFor,Cardiovascular_Diseases
Yogurt_Greek_plain_whole_milk,recommendedFor,Acute_Kidney_Injury
Peanut_butter_creamy,recommendedFor,Diabetes_Mellitus__Type_2
Farro_pearled_dry_raw,recommendedFor,Carcinoma__Ehrlich_Tumor
Spinach_baby,recommendedFor,Hypokalemia
Sesame_butter_creamy,recommendedFor,Prenatal_Injuries
Beef_short_loin_NY_strip_steak_raw,recommendedFor,Proteinuria
Beef_top_sirloin_steak_raw,recommendedFor,Acrodermatitis
Potatoes_red_without_skin_raw,recommendedFor,Diabetes_Mellitus
Turkey_ground_93_lean_7_fat_panbroiled_crumbles,highIn,Zinc
Cheese_swiss,recommendedFor,Colitis
Beef_ribeye_steak_boneless_choice_raw,recommendedFor,Major_Depressive_Disorder
Cheese_dry_white_queso_seco,recommendedFor,Acute_Kidney_Injury
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Polycystic_Ovary_Syndrome
Flour_almond,22-rdf-syntax-ns#type,Food
Egg_yolk_dried,recommendedFor,Hypoparathyroidism
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Arthralgia
Beans_Dry_Brown_0_moisture,recommendedFor,Multiple_Myeloma
Flour_soy_fullfat,highIn,Carbohydrate
Milk_whole_325_milkfat_with_added_vitamin_D,recommendedFor,Peptic_Ulcer
Beef_flank_steak_boneless_choice_raw,highIn,Fat
Olives_green_Manzanilla_stuffed_with_pimiento,recommendedFor,Cardiomyopathies
Blackeye_pea_dry,recommendedFor,Tachycardia__Supraventricular
Beans_Dry_Flor_de_Mayo_0_moisture,recommendedFor,Neoplasms
Tomatoes_whole_canned_solids_and_liquids_with_salt_added,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Ventricular_Fibrillation
Cheese_mozzarella_low_moisture_partskim,recommendedFor,Heart_Defects__Congenital
Beans_Dry_Small_White_0_moisture,recommendedFor,Peripheral_Nervous_System_Diseases
Beans_Dry_Pink_0_moisture,recommendedFor,Diabetic_Ketoacidosis
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Tachycardia
Cheese_dry_white_queso_seco,contraindicatedFor,Obesity
Beef_chuck_roast_boneless_choice_raw,recommendedFor,Acute_Kidney_Injury
Cream_cheese_full_fat_block,recommendedFor,Movement_Disorders
Yogurt_Greek_plain_nonfat,recommendedFor,Periodontitis
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,highIn,Calcium
Beans_Dry_Brown_0_moisture,recommendedFor,Hypertension
Beet_greens_raw,recommendedFor,Polyradiculopathy
Flour_soy_defatted,recommendedFor,Parasomnias
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Autistic_Disorder
Cheese_oaxaca_solid,recommendedFor,Kidney_Diseases
Beans_Dry_Tan_0_moisture,recommendedFor,Carcinoma__Ehrlich_Tumor
Beans_Dry_Pink_0_moisture,recommendedFor,Seizures
Bison_ground_raw,recommendedFor,Stomach_Ulcer
Sorghum_bran_white_unenriched_dry_raw,recommendedFor,Diabetic_Cardiomyopathies
Garlic_raw,highIn,Carbohydrate
Flour_quinoa,highIn,Iron
Beef_ground_80_lean_meat__20_fat_raw,recommendedFor,Necrosis
Beans_Dry_Tan_0_moisture,recommendedFor,Testicular_Diseases
Corn_flour_masa_harina_white_or_yellow_dry_raw,recommendedFor,Tachycardia__Supraventricular
Flour_almond,recommendedFor,Diabetic_Cardiomyopathies
Nuts_cashew_nuts_raw,recommendedFor,Hypertension
Beef_top_sirloin_steak_raw,recommendedFor,Major_Depressive_Disorder
Beans_Dry_Navy_0_moisture,recommendedFor,Periodontitis
Egg_yolk_raw_frozen_pasteurized,recommendedFor,Esophageal_Squamous_Cell_Carcinoma
Restaurant_Latino_tamale_pork,recommendedFor,Heart_Diseases
Scallops_bay_Patagonian_frozen_wild_caught,recommendedFor,Autistic_Disorder
Beans_cannellini_dry,recommendedFor,Insulin_Resistance
Nuts_almonds_whole_raw,recommendedFor,Intestinal_Diseases
Flour_rye,recommendedFor,Substance_Withdrawal_Syndrome
Snow_crab_legs_only_frozen__,recommendedFor,Liver_Diseases
Restaurant_Chinese_sweet_and_sour_pork,highIn,Iron
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Hyperlipidemias
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Infant_Death
Parsnips_raw,recommendedFor,Acute_Kidney_Injury
Beans_Dry_Small_Red_0_moisture,recommendedFor,Melanoma
Cheese_monterey_jack_solid,recommendedFor,Weight_Gain
Mushroom_lions_mane,recommendedFor,Acute_Kidney_Injury
Beans_Dry_Pink_0_moisture,recommendedFor,Nephrocalcinosis
Figs_dried_uncooked,recommendedFor,Migraine_Disorders
Bison_ground_raw,recommendedFor,Brain_Injuries
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Hypoparathyroidism
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Fasciculation
Peanuts_raw,recommendedFor,Migraine_Disorders
Cheese_oaxaca_solid,recommendedFor,Neoplasms
Cheese_cheddar,recommendedFor,Brain_Injuries
Beef_loin_top_loin_steak_boneless_lipon_separable_lean_only_trimmed_to_18_fat_choice_raw,recommendedFor,Esophageal_Squamous_Cell_Carcinoma
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Arrhythmias__Cardiac
Cream_cheese_full_fat_block,recommendedFor,Water_Electrolyte_Imbalance
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Torsades_de_Pointes
Potatoes_red_without_skin_raw,recommendedFor,Heart_Diseases
Nuts_almonds_dry_roasted_with_salt_added,recommendedFor,Periodontitis
Buttermilk_low_fat,recommendedFor,Sinus_Arrest__Cardiac
Scallops_bay_Patagonian_frozen_wild_caught,recommendedFor,Infant_Death
Parsnips_raw,contraindicatedFor,Obesity
Milk_lowfat_fluid_1_milkfat_with_added_vitamin_A_and_vitamin_D,recommendedFor,Bradycardia
Beef_ground_90_lean_meat__10_fat_raw,recommendedFor,Chemical_and_Drug_Induced_Liver_Injury
Rice_black_unenriched_raw,highIn,Carbohydrate
Seeds_sunflower_seed_kernel_raw,recommendedFor,Paralysis
Blackeye_pea_dry,recommendedFor,Muscle_Cramp
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,predictedFor,Myalgia
Beans_Dry_Small_Red_0_moisture,recommendedFor,Cholestasis__Extrahepatic
Sorghum_whole_grain_white_dry_raw,recommendedFor,Seizures
Potatoes_gold_without_skin_raw,recommendedFor,Acute_Kidney_Injury
Beef_ground_80_lean_meat__20_fat_raw,recommendedFor,Hyperlipidemias
Sausage_pork_chorizo_link_or_ground_cooked_panfried,recommendedFor,Muscle_Cramp
Beef_ground_80_lean_meat__20_fat_raw,recommendedFor,Infant_Death
Scallops_bay_Patagonian_frozen_wild_caught,recommendedFor,Fasciculation
Cheese_parmesan_grated_refrigerated,recommendedFor,Hypoparathyroidism
Flour_cassava,recommendedFor,Hypotension
Nuts_walnuts_English_halves_raw,recommendedFor,Cholestasis
Nuts_walnuts_English_halves_raw,recommendedFor,Atrial_Fibrillation
Beans_Dry_Black_0_moisture,recommendedFor,Cardiomyopathies
Flaxseed_ground,recommendedFor,Hyperplasia
Farro_pearled_dry_raw,recommendedFor,Disease_Progression
Bulgur_dry_raw,recommendedFor,Infant_Death
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Cardiotoxicity
Nuts_brazilnuts_raw,recommendedFor,Hypokalemia
Eggs_Grade_A_Large_egg_whole,recommendedFor,Lung_Injury
Cheese_queso_fresco_solid,recommendedFor,Multiple_Myeloma
Beans_Dry_Red_0_moisture,recommendedFor,Hepatolenticular_Degeneration
Beans_Dry_Great_Northern_0_moisture,22-rdf-syntax-ns#type,Food
Flaxseed_ground,recommendedFor,Polyradiculopathy
Bulgur_dry_raw,recommendedFor,Fasciculation
Beef_short_loin_NY_strip_steak_raw,recommendedFor,Intestinal_Diseases
Flour_amaranth,recommendedFor,Peripheral_Nervous_System_Diseases
Vitamin_D,treats,Hypertrophy
Turkey_ground_93_lean_7_fat_raw,recommendedFor,Craniofacial_Abnormalities
Beans_Dry_Tan_0_moisture,recommendedFor,Muscular_Diseases
Beans_cannellini_dry,recommendedFor,Colitis
Flour_pastry_unenriched_unbleached,22-rdf-syntax-ns#type,Food
Milk_reduced_fat_fluid_2_milkfat_with_added_vitamin_A_and_vitamin_D,recommendedFor,Rickets
